028r|4444444444|5555654444|5555455544|5444445544|5552455444|5545512244|4445455544|4445355544|4445555444|4444444444|
029u|4444444444|4444444444|5555654444|5555455544|5444445544|5552415444|5545552244|4445455544|4445355544|4445555444|
030r|4444444444|4444444444|5556544445|5554555445|4444455445|5524514445|5455522445|4454555444|4453555444|4455554444|
031d|4444444444|5556544445|5554555445|4444455445|5524554445|5455512445|4454525444|4453555444|4455554444|4444444444|
032d|5556544445|5554555445|4444455445|5524554445|5455552445|4454515444|4453525444|4455554444|4444444444|4444444444|
033r|5565444455|5545554455|4444554454|5245544455|4555524455|4545514444|4535254444|4555544444|4444444444|4444444444|
034d|5545554455|4444554454|5245544455|4555524455|4545554444|4535214444|4555544444|4444444444|4444444444|5565444455|
035l|5554555445|4444455445|5524554445|5455552445|4454555444|4453215444|4455554444|4444444444|4444444444|5556544445|
036l|5555455544|5444445544|5552455444|5545555244|4445455544|4445215544|4445555444|4444444444|4444444444|5555654444|
-------------------------------------------------------
000d|3555555544|4443555544|4554544444|5555554444|5242554444|4555214444|4455234444|4444444444|4444444444|5553544444|
001d|4443555544|4554544444|5555554444|5242554444|4555254444|4455214444|4444444444|4444444444|5553544444|3555555544|
002l|4444355554|4455454444|4555555444|4524255444|4455525444|4445213444|4444444444|4444444444|4555354444|4355555554|
003u|4355555554|4444355554|4455454444|4555555444|4524225444|4455515444|4445253444|4444444444|4444444444|4555354444|
004u|4555354444|4355555554|4444355554|4455454444|4555525444|4524215444|4455555444|4445253444|4444444444|4444444444|
005u|4444444444|4555354444|4355555554|4444355554|4455424444|4555515444|4524255444|4455555444|4445253444|4444444444|
006u|4444444444|4444444444|4555354444|4355555554|4444325554|4455414444|4555555444|4524255444|4455555444|4445253444|
007u|4445253444|4444444444|4444444444|4555354444|4355525554|4444315554|4455454444|4555555444|4524255444|4455555444|
008r|4452534444|4444444444|4444444444|5553544444|3555255544|4443515544|4554544444|5555554444|5242554444|4555554444|
009u|4555554444|4452534444|4444444444|4444444444|5553544444|3555215544|4443555544|4554544444|5555554444|5242554444|
010l|4455555444|4445253444|4444444444|4444444444|4555354444|4355215554|4444355554|4455454444|4555555444|4524255444|
011d|4445253444|4444444444|4444444444|4555354444|4355255554|4444315554|4455454444|4555555444|4524255444|4455555444|
012l|4444525344|4444444444|4444444444|4455535444|4435525555|4444415555|4445545444|4455555544|4452425544|4445555544|
013u|4445555544|4444525344|4444444444|4444444444|4455525444|4435515555|4444435555|4445545444|4455555544|4452425544|
014r|4455555444|4445253444|4444444444|4444444444|4555254444|4355515554|4444355554|4455454444|4555555444|4524255444|
015d|4445253444|4444444444|4444444444|4555254444|4355555554|4444315554|4455454444|4555555444|4524255444|4455555444|
016d|4444444444|4444444444|4555254444|4355555554|4444355554|4455414444|4555555444|4524255444|4455555444|4445253444|
017d|4444444444|4555254444|4355555554|4444355554|4455454444|4555515444|4524255444|4455555444|4445253444|4444444444|
018d|4555254444|4355555554|4444355554|4455454444|4555555444|4524215444|4455555444|4445253444|4444444444|4444444444|
019d|4355555554|4444355554|4455454444|4555555444|4524255444|4455515444|4445253444|4444444444|4444444444|4555254444|
020l|4435555555|4444435555|4445545444|4455555544|4452425544|4445515544|4444525344|4444444444|4444444444|4455525444|
021l|5443555555|5444443555|4444554544|4445555554|4445242554|4444515554|4444452534|4444444444|4444444444|4445552544|
022l|5544355555|5544444355|4444455454|4444555555|4444524255|4444415555|4444445253|4444444444|4444444444|4444555254|
023u|4444555254|5544355555|5544444355|4444455454|4444525555|4444514255|4444455555|4444445253|4444444444|4444444444|
024l|4444455525|5554435555|5554444435|4444445545|5444452555|5444415425|5444445555|3444444525|4444444444|4444444444|
025u|4444444444|4444455525|5554435555|5554444435|4444445545|5444412555|5444455425|5444445555|3444444525|4444444444|
026r|4444444444|4444555254|5544355555|5544444355|4444455454|4444512555|4444554255|4444455555|4444445253|4444444444|
027r|4444444444|4445552544|5443555555|5444443555|4444554544|4445512554|4445542554|4444555554|4444452534|4444444444|
028r|4444444444|4455525444|4435555555|4444435555|4445545444|4455512544|4455425544|4445555544|4444525344|4444444444|
029d|4455525444|4435555555|4444435555|4445545444|4455552544|4455415544|4445525544|4444525344|4444444444|4444444444|
030r|4555254444|4355555554|4444355554|4455454444|4555525444|4554515444|4455255444|4445253444|4444444444|4444444444|
031u|4444444444|4555254444|4355555554|4444355554|4455424444|4555515444|4554555444|4455255444|4445253444|4444444444|
032u|4444444444|4444444444|4555254444|4355555554|4444325554|4455414444|4555555444|4554555444|4455255444|4445253444|
033u|4445253444|4444444444|4444444444|4555254444|4355525554|4444315554|4455454444|4555555444|4554555444|4455255444|
034r|4452534444|4444444444|4444444444|5552544444|3555255544|4443515544|4554544444|5555554444|5545554444|4552554444|
035u|4552554444|4452534444|4444444444|4444444444|5552544444|3555215544|4443555544|4554544444|5555554444|5545554444|
036l|4455255444|4445253444|4444444444|4444444444|4555254444|4355215554|4444355554|4455454444|4555555444|4554555444|
037u|4554555444|4455255444|4445253444|4444444444|4444444444|4555214444|4355255554|4444355554|4455454444|4555555444|
038l|4455455544|4445525544|4444525344|4444444444|4444444444|4455215444|4435525555|4444435555|4445545444|4455555544|
039d|4445525544|4444525344|4444444444|4444444444|4455235444|4435515555|4444425555|4445545444|4455555544|4455455544|
040r|4455255444|4445253444|4444444444|4444444444|4552354444|4355515554|4444255554|4455454444|4555555444|4554555444|
041d|4445253444|4444444444|4444444444|4552354444|4355555554|4444215554|4455454444|4555555444|4554555444|4455255444|
042d|4444444444|4444444444|4552354444|4355555554|4444255554|4455414444|4555555444|4554555444|4455255444|4445253444|
043d|4444444444|4552354444|4355555554|4444255554|4455454444|4555515444|4554555444|4455255444|4445253444|4444444444|
044l|4444444444|4455235444|4435555555|4444425555|4445545444|4455515544|4455455544|4445525544|4444525344|4444444444|
045l|4444444444|4445523544|5443555555|5444442555|4444554544|4445515554|4445545554|4444552554|4444452534|4444444444|
046l|4444444444|4444552354|5544355555|5544444255|4444455454|4444515555|4444554555|4444455255|4444445253|4444444444|
047d|4444552354|5544355555|5544444255|4444455454|4444555555|4444514555|4444455255|4444445253|4444444444|4444444444|
048d|5544355555|5544444255|4444455454|4444555555|4444554555|4444415255|4444445253|4444444444|4444444444|4444552354|
049r|5443555555|5444442555|4444554544|4445555554|4445545554|4444512554|4444452534|4444444444|4444444444|4445523544|
050r|4435555555|4444425555|4445545444|4455555544|4455455544|4445512544|4444525344|4444444444|4444444444|4455235444|
051l|5443555555|5444442555|4444554544|4445555554|4445545554|4444515254|4444452534|4444444444|4444444444|4445523544|
052d|5444442555|4444554544|4445555554|4445545554|4444555254|4444412534|4444444444|4444444444|4445523544|5443555555|
053r|4444425555|4445545444|4455555544|4455455544|4445552544|4444512344|4444444444|4444444444|4455235444|4435555555|
054r|4444255554|4455454444|4555555444|4554555444|4455525444|4445512444|4444444444|4444444444|4552354444|4355555554|
055u|4355555554|4444255554|4455454444|4555555444|4554525444|4455515444|4445552444|4444444444|4444444444|4552354444|
056u|4552354444|4355555554|4444255554|4455454444|4555525444|4554515444|4455555444|4445552444|4444444444|4444444444|
057u|4444444444|4552354444|4355555554|4444255554|4455424444|4555515444|4554555444|4455555444|4445552444|4444444444|
058u|4444444444|4444444444|4552354444|4355555554|4444225554|4455414444|4555555444|4554555444|4455555444|4445552444|
059u|4445552444|4444444444|4444444444|4552354444|4355525554|4444215554|4455454444|4555555444|4554555444|4455555444|
060r|4455524444|4444444444|4444444444|5523544444|3555255544|4442515544|4554544444|5555554444|5545554444|4555554444|
061u|4555554444|4455524444|4444444444|4444444444|5523544444|3555215544|4442555544|4554544444|5555554444|5545554444|
062l|4455555444|4445552444|4444444444|4444444444|4552354444|4355215554|4444255554|4455454444|4555555444|4554555444|
063l|4445555544|4444555244|4444444444|4444444444|4455235444|4435215555|4444425555|4445545444|4455555544|4455455544|
064l|4444555554|4444455524|4444444444|4444444444|4445523544|5443215555|5444442555|4444554544|4445555554|4445545554|
065l|4444455555|4444445552|4444444444|4444444444|4444552354|5544215555|5544444255|4444455454|4444555555|4444554555|
066u|4444554555|4444455555|4444445552|4444444444|4444444444|4444512354|5544255555|5544444255|4444455454|4444555555|
067r|4445545554|4444555554|4444455524|4444444444|4444444444|4445512544|5442555555|5444442555|4444554544|4445555554|
-------------------------------------------------------
000r|3444444445|5545555445|5545523445|5444455444|5554525445|5555512445|4355425444|4535554444|4444444444|4444444444|
001u|4444444444|3444444445|5545555445|5545523445|5444425444|5554515445|5555552445|4355425444|4535554444|4444444444|
002r|4444444444|4444444453|5455554455|5455234455|4444254445|5545514455|5555524455|3554254444|5355544444|4444444444|
003u|4444444444|4444444444|4444444453|5455554455|5455234455|4444214445|5545554455|5555524455|3554254444|5355544444|
004u|5355544444|4444444444|4444444444|4444444453|5455554455|5455214455|4444254445|5545554455|5555524455|3554254444|
005l|4535554444|4444444444|4444444444|3444444445|5545555445|5545213445|5444425444|5554555445|5555552445|4355425444|
006r|5355544444|4444444444|4444444444|4444444453|5455554455|5452514455|4444254445|5545554455|5555524455|3554254444|
007d|4444444444|4444444444|4444444453|5455554455|5452534455|4444214445|5545554455|5555524455|3554254444|5355544444|
008d|4444444444|4444444453|5455554455|5452534455|4444254445|5545514455|5555524455|3554254444|5355544444|4444444444|
009l|4444444444|3444444445|5545555445|5545253445|5444425444|5554515445|5555552445|4355425444|4535554444|4444444444|
010d|3444444445|5545555445|5545253445|5444425444|5554555445|5555512445|4355425444|4535554444|4444444444|4444444444|
011l|5344444444|5554555544|5554525344|4544442544|5555455544|5555515244|4435542544|4453555444|4444444444|4444444444|
012l|4534444444|4555455554|4555452534|4454444254|4555545554|4555515524|4443554254|4445355544|4444444444|4444444444|
013d|4555455554|4555452534|4454444254|4555545554|4555555524|4443514254|4445355544|4444444444|4444444444|4534444444|
014d|4555452534|4454444254|4555545554|4555555524|4443554254|4445315544|4444444444|4444444444|4534444444|4555455554|
015r|5554525344|4544442544|5555455544|5555555244|4435542544|4453515444|4444444444|4444444444|5344444444|5554555544|
016r|5545253445|5444425444|5554555445|5555552445|4355425444|4535514444|4444444444|4444444444|3444444445|5545555445|
017u|5545555445|5545253445|5444425444|5554555445|5555522445|4355415444|4535554444|4444444444|4444444444|3444444445|
018r|5455554455|5452534455|4444254445|5545554455|5555224455|3554514444|5355544444|4444444444|4444444444|4444444453|
019u|4444444453|5455554455|5452534455|4444254445|5545524455|5555214455|3554554444|5355544444|4444444444|4444444444|
020l|3444444445|5545555445|5545253445|5444425444|5554552445|5555215445|4355455444|4535554444|4444444444|4444444444|
021u|4444444444|3444444445|5545555445|5545253445|5444425444|5554512445|5555255445|4355455444|4535554444|4444444444|
022u|4444444444|4444444444|3444444445|5545555445|5545223445|5444415444|5554552445|5555255445|4355455444|4535554444|
023r|4444444444|4444444444|4444444453|5455554455|5452234455|4444514445|5545524455|5552554455|3554554444|5355544444|
024u|5355544444|4444444444|4444444444|4444444453|5455554455|5452214455|4444554445|5545524455|5552554455|3554554444|
025u|3554554444|5355544444|4444444444|4444444444|4444444453|5455514455|5452234455|4444554445|5545524455|5552554455|
026l|4355455444|4535554444|4444444444|4444444444|3444444445|5545515445|5545223445|5444455444|5554552445|5555255445|
027d|4535554444|4444444444|4444444444|3444444445|5545555445|5545213445|5444425444|5554552445|5555255445|4355455444|
028d|4444444444|4444444444|3444444445|5545555445|5545253445|5444415444|5554522445|5555255445|4355455444|4535554444|
029d|4444444444|3444444445|5545555445|5545253445|5444455444|5554512445|5555225445|4355455444|4535554444|4444444444|
030d|3444444445|5545555445|5545253445|5444455444|5554552445|5555215445|4355425444|4535554444|4444444444|4444444444|
031l|5344444444|5554555544|5554525344|4544445544|5555455244|5555215544|4435542544|4453555444|4444444444|4444444444|
032l|4534444444|4555455554|4555452534|4454444554|4555545524|4555215554|4443554254|4445355544|4444444444|4444444444|
033d|4555455554|4555452534|4454444554|4555545524|4555255554|4443514254|4445355544|4444444444|4444444444|4534444444|
034l|4455545555|4455545253|4445444455|4455554552|4455525555|4444315425|4444535554|4444444444|4444444444|4453444444|
035l|5445554555|3445554525|5444544445|2445555455|5445552555|5444415542|4444453555|4444444444|4444444444|4445344444|
036u|4445344444|5445554555|3445554525|5444544445|2445555455|5445512555|5444435542|4444453555|4444444444|4444444444|
037u|4444444444|4445344444|5445554555|3445554525|5444544445|2445515455|5445552555|5444435542|4444453555|4444444444|
038r|4444444444|4453444444|4455545555|4455545253|4445444455|4455514552|4455525555|4444355425|4444535554|4444444444|
039d|4453444444|4455545555|4455545253|4445444455|4455554552|4455515555|4444325425|4444535554|4444444444|4444444444|
040d|4455545555|4455545253|4445444455|4455554552|4455555555|4444315425|4444525554|4444444444|4444444444|4453444444|
041r|4555455554|4555452534|4454444554|4555545524|4555555554|4443514254|4445255544|4444444444|4444444444|4534444444|
042d|4555452534|4454444554|4555545524|4555555554|4443554254|4445215544|4444444444|4444444444|4534444444|4555455554|
043r|5554525344|4544445544|5555455244|5555555544|4435542544|4452515444|4444444444|4444444444|5344444444|5554555544|
044r|5545253445|5444455444|5554552445|5555555445|4355425444|4525514444|4444444444|4444444444|3444444445|5545555445|
045u|5545555445|5545253445|5444455444|5554552445|5555525445|4355415444|4525554444|4444444444|4444444444|3444444445|
046r|5455554455|5452534455|4444554445|5545524455|5555254455|3554514444|5255544444|4444444444|4444444444|4444444453|
047u|4444444453|5455554455|5452534455|4444554445|5545524455|5555214455|3554554444|5255544444|4444444444|4444444444|
048l|3444444445|5545555445|5545253445|5444455444|5554552445|5555215445|4355455444|4525554444|4444444444|4444444444|
049l|5344444444|5554555544|5554525344|4544445544|5555455244|5555215544|4435545544|4452555444|4444444444|4444444444|
050l|4534444444|4555455554|4555452534|4454444554|4555545524|4555215554|4443554554|4445255544|4444444444|4444444444|
051l|4453444444|4455545555|4455545253|4445444455|4455554552|4455215555|4444355455|4444525554|4444444444|4444444444|
052d|4455545555|4455545253|4445444455|4455554552|4455255555|4444315455|4444525554|4444444444|4444444444|4453444444|
053l|5445554555|3445554525|5444544445|2445555455|5445525555|5444415545|4444452555|4444444444|4444444444|4445344444|
054u|4445344444|5445554555|3445554525|5444544445|2445525455|5445515555|5444435545|4444452555|4444444444|4444444444|
055r|4453444444|4455545555|4455545253|4445444455|4455254552|4455515555|4444355455|4444525554|4444444444|4444444444|
056r|4534444444|4555455554|4555452534|4454444554|4552545524|4555515554|4443554554|4445255544|4444444444|4444444444|
057r|5344444444|5554555544|5554525344|4544445544|5525455244|5555515544|4435545544|4452555444|4444444444|4444444444|
058r|3444444445|5545555445|5545253445|5444455444|5254552445|5555515445|4355455444|4525554444|4444444444|4444444444|
059r|4444444453|5455554455|5452534455|4444554445|2545524455|5555514455|3554554444|5255544444|4444444444|4444444444|
060u|4444444444|4444444453|5455554455|5452534455|4444524445|2545514455|5555554455|3554554444|5255544444|4444444444|
061u|4444444444|4444444444|4444444453|5455554455|5452524455|4444514445|2545554455|5555554455|3554554444|5255544444|
062l|4444444444|4444444444|3444444445|5545555445|5545252445|5444415444|5254555445|5555555445|4355455444|4525554444|
063u|4525554444|4444444444|4444444444|3444444445|5545555445|5545212445|5444455444|5254555445|5555555445|4355455444|
064u|4355455444|4525554444|4444444444|4444444444|3444444445|5545515445|5545252445|5444455444|5254555445|5555555445|
065l|4435545544|4452555444|4444444444|4444444444|5344444444|5554515544|5554525244|4544445544|5525455544|5555555544|
066l|4443554554|4445255544|4444444444|4444444444|4534444444|4555415554|4555452524|4454444554|4552545554|4555555554|
067d|4445255544|4444444444|4444444444|4534444444|4555455554|4555412524|4454444554|4552545554|4555555554|4443554554|
068r|4452555444|4444444444|4444444444|5344444444|5554555544|5554512244|4544445544|5525455544|5555555544|4435545544|
069u|4435545544|4452555444|4444444444|4444444444|5344444444|5554515544|5554552244|4544445544|5525455544|5555555544|
070r|4355455444|4525554444|4444444444|4444444444|3444444445|5545515445|5545522445|5444455444|5254555445|5555555445|
071d|4525554444|4444444444|4444444444|3444444445|5545555445|5545512445|5444425444|5254555445|5555555445|4355455444|
072d|4444444444|4444444444|3444444445|5545555445|5545552445|5444415444|5254525445|5555555445|4355455444|4525554444|
073d|4444444444|3444444445|5545555445|5545552445|5444455444|5254515445|5555525445|4355455444|4525554444|4444444444|
074r|4444444444|4444444453|5455554455|5455524455|4444554445|2545514455|5555254455|3554554444|5255544444|4444444444|
075d|4444444453|5455554455|5455524455|4444554445|2545554455|5555214455|3554554444|5255544444|4444444444|4444444444|
076l|3444444445|5545555445|5545552445|5444455444|5254555445|5555215445|4355455444|4525554444|4444444444|4444444444|
077l|5344444444|5554555544|5554555244|4544445544|5525455544|5555215544|4435545544|4452555444|4444444444|4444444444|
078l|4534444444|4555455554|4555455524|4454444554|4552545554|4555215554|4443554554|4445255544|4444444444|4444444444|
079l|4453444444|4455545555|4455545552|4445444455|4455254555|4455215555|4444355455|4444525554|4444444444|4444444444|
080u|4444444444|4453444444|4455545555|4455545552|4445444455|4455214555|4455255555|4444355455|4444525554|4444444444|
081l|4444444444|4445344444|5445554555|2445554555|5444544445|5445215455|5445525555|5444435545|4444452555|4444444444|
082d|4445344444|5445554555|2445554555|5444544445|5445255455|5445515555|5444425545|4444452555|4444444444|4444444444|
083l|4444534444|5544555455|5244555455|5544454444|5544525545|5544515555|5544442554|5444445255|4444444444|4444444444|
084u|4444444444|4444534444|5544555455|5244555455|5544424444|5544515545|5544555555|5544442554|5444445255|4444444444|
085u|4444444444|4444444444|4444534444|5544555455|5244525455|5544414444|5544555545|5544555555|5544442554|5444445255|
086u|5444445255|4444444444|4444444444|4444534444|5544525455|5244515455|5544454444|5544555545|5544555555|5544442554|
087u|5544442554|5444445255|4444444444|4444444444|4444524444|5544515455|5244555455|5544454444|5544555545|5544555555|
-------------------------------------------------------
000r|5455555445|5452525445|5445455445|5533545444|4554525444|5553515444|6545544444|5555544444|4444444444|4444444444|
001r|4555554455|4525254455|4454554455|5335454445|5545254444|5535514445|5455444446|5555444445|4444444444|4444444444|
002u|4444444444|4555554455|4525254455|4454554455|5335454445|5545214444|5535554445|5455444446|5555444445|4444444444|
003l|4444444444|5455555445|5452525445|5445455445|5533545444|4554215444|5553555444|6545544444|5555544444|4444444444|
004d|5455555445|5452525445|5445455445|5533545444|4554255444|5553515444|6545544444|5555544444|4444444444|4444444444|
005l|5545555544|5545252544|5544545544|4553354544|4455425544|4555315544|4654554444|4555554444|4444444444|4444444444|
006l|4554555554|4554525254|4554454554|4455335454|4445542554|4455515554|4465455444|4455555444|4444444444|4444444444|
007l|4455455555|4455452525|4455445455|4445533545|4444554255|4445513555|4446545544|4445555544|4444444444|4444444444|
008u|4444444444|4455455555|4455452525|4455445455|4445533545|4444514255|4445553555|4446545544|4445555544|4444444444|
009u|4444444444|4444444444|4455455555|4455452525|4455445455|4445513545|4444554255|4445553555|4446545544|4445555544|
010r|4444444444|4444444444|4554555554|4554525254|4554454554|4455315454|4445542554|4455535554|4465455444|4455555444|
011r|4444444444|4444444444|5545555544|5545252544|5544545544|4553314544|4455425544|4555355544|4654554444|4555554444|
012d|4444444444|5545555544|5545252544|5544545544|4553354544|4455415544|4555325544|4654554444|4555554444|4444444444|
013r|4444444444|5455555445|5452525445|5445455445|5533545444|4554515444|5553255444|6545544444|5555544444|4444444444|
014r|4444444444|4555554455|4525254455|4454554455|5335454445|5545514444|5532554445|5455444446|5555444445|4444444444|
015u|4444444444|4444444444|4555554455|4525254455|4454554455|5335414445|5545554444|5532554445|5455444446|5555444445|
016u|5555444445|4444444444|4444444444|4555554455|4525254455|4454514455|5335454445|5545554444|5532554445|5455444446|
017u|5455444446|5555444445|4444444444|4444444444|4555554455|4525214455|4454554455|5335454445|5545554444|5532554445|
018l|6545544444|5555544444|4444444444|4444444444|5455555445|5452215445|5445455445|5533545444|4554555444|5553255444|
019u|5553255444|6545544444|5555544444|4444444444|4444444444|5455515445|5452255445|5445455445|5533545444|4554555444|
020l|4555325544|4654554444|4555554444|4444444444|4444444444|5545515544|5545225544|5544545544|4553354544|4455455544|
021l|4455532554|4465455444|4455555444|4444444444|4444444444|4554515554|4554522554|4554454554|4455335454|4445545554|
022d|4465455444|4455555444|4444444444|4444444444|4554555554|4554512554|4554424554|4455335454|4445545554|4455532554|
023d|4455555444|4444444444|4444444444|4554555554|4554552554|4554414554|4455325454|4445545554|4455532554|4465455444|
024u|4465455444|4455555444|4444444444|4444444444|4554555554|4554512554|4554454554|4455325454|4445545554|4455532554|
025u|4455532554|4465455444|4455555444|4444444444|4444444444|4554515554|4554552554|4554454554|4455325454|4445545554|
026r|4555325544|4654554444|4555554444|4444444444|4444444444|5545515544|5545525544|5544545544|4553254544|4455455544|
027r|5553255444|6545544444|5555544444|4444444444|4444444444|5455515445|5455255445|5445455445|5532545444|4554555444|
028r|5532554445|5455444446|5555444445|4444444444|4444444444|4555514455|4552554455|4454554455|5325454445|5545554444|
029d|5455444446|5555444445|4444444444|4444444444|4555554455|4552514455|4454554455|5325454445|5545554444|5532554445|
030d|5555444445|4444444444|4444444444|4555554455|4552554455|4454514455|5325454445|5545554444|5532554445|5455444446|
031d|4444444444|4444444444|4555554455|4552554455|4454554455|5325414445|5545554444|5532554445|5455444446|5555444445|
032d|4444444444|4555554455|4552554455|4454554455|5325454445|5545514444|5532554445|5455444446|5555444445|4444444444|
033l|4444444444|5455555445|5455255445|5445455445|5532545444|4554515444|5553255444|6545544444|5555544444|4444444444|
034d|5455555445|5455255445|5445455445|5532545444|4554555444|5553215444|6545544444|5555544444|4444444444|4444444444|
035l|5545555544|5545525544|5544545544|4553254544|4455455544|4555215544|4654554444|4555554444|4444444444|4444444444|
036u|4444444444|5545555544|5545525544|5544545544|4553254544|4455415544|4555255544|4654554444|4555554444|4444444444|
037u|4444444444|4444444444|5545555544|5545525544|5544545544|4553214544|4455455544|4555255544|4654554444|4555554444|
038l|4444444444|4444444444|4554555554|4554552554|4554454554|4455215454|4445545554|4455525554|4465455444|4455555444|
039u|4455555444|4444444444|4444444444|4554555554|4554552554|4554414554|4455235454|4445545554|4455525554|4465455444|
040u|4465455444|4455555444|4444444444|4444444444|4554555554|4554512554|4554454554|4455235454|4445545554|4455525554|
041u|4455525554|4465455444|4455555444|4444444444|4444444444|4554515554|4554552554|4554454554|4455235454|4445545554|
042r|4555255544|4654554444|4555554444|4444444444|4444444444|5545515544|5545525544|5544545544|4552354544|4455455544|
043r|5552555444|6545544444|5555544444|4444444444|4444444444|5455515445|5455255445|5445455445|5523545444|4554555444|
044d|6545544444|5555544444|4444444444|4444444444|5455555445|5455215445|5445455445|5523545444|4554555444|5552555444|
045l|4654554444|4555554444|4444444444|4444444444|5545555544|5545215544|5544545544|4552354544|4455455544|4555255544|
046u|4555255544|4654554444|4555554444|4444444444|4444444444|5545515544|5545255544|5544545544|4552354544|4455455544|
047l|4455525554|4465455444|4455555444|4444444444|4444444444|4554515554|4554525554|4554454554|4455235454|4445545554|
048d|4465455444|4455555444|4444444444|4444444444|4554555554|4554515554|4554424554|4455235454|4445545554|4455525554|
049d|4455555444|4444444444|4444444444|4554555554|4554555554|4554414554|4455225454|4445545554|4455525554|4465455444|
-------------------------------------------------------
000u|4444444444|5554445544|5555555544|4544444444|5555445544|5435215544|5522554544|4435455544|4452553344|4444444444|
001l|4444444444|4555444554|4555555554|4454444444|4555544554|4543215554|4552255454|4443545554|4445255334|4444444444|
002l|4444444444|4455544455|4455555555|4445444444|4455554455|4454215555|4455225545|4444354555|4444525533|4444444444|
003d|4455544455|4455555555|4445444444|4455554455|4454255555|4455215545|4444324555|4444525533|4444444444|4444444444|
004u|4444444444|4455544455|4455555555|4445444444|4455554455|4454215555|4455255545|4444324555|4444525533|4444444444|
005u|4444444444|4444444444|4455544455|4455555555|4445444444|4455514455|4454255555|4455255545|4444324555|4444525533|
006l|4444444444|4444444444|5445554445|5445555555|4444544444|5445515445|5445425555|5445525554|5444432455|3444452553|
007l|4444444444|4444444444|5544555444|5544555555|4444454444|5544515544|5544542555|4544552555|5544443245|3344445255|
008l|4444444444|4444444444|4554455544|5554455555|4444445444|4554415554|5554454255|5454455255|5554444324|5334444525|
009d|4444444444|4554455544|5554455555|4444445444|4554455554|5554414255|5454455255|5554444324|5334444525|4444444444|
010d|4554455544|5554455555|4444445444|4554455554|5554454255|5454415255|5554444324|5334444525|4444444444|4444444444|
011r|5544555444|5544555555|4444454444|5544555544|5544542555|4544512555|5544443245|3344445255|4444444444|4444444444|
012r|5445554445|5445555555|4444544444|5445555445|5445425555|5445512554|5444432455|3444452553|4444444444|4444444444|
013r|4455544455|4455555555|4445444444|4455554455|4454255555|4455512545|4444324555|4444525533|4444444444|4444444444|
014l|5445554445|5445555555|4444544444|5445555445|5445425555|5445515254|5444432455|3444452553|4444444444|4444444444|
